iteration,mean_nearest_dist_to_failed,mean_nearest_dist_to_unconv,mean_delta_failed_minus_unconv,prop_closer_to_failed,prop_closer_to_unconv
330,29.202944,29.742804,-0.53986084,0.5714285714285714,0.42857142857142855
331,29.961338,28.79599,1.1653506,0.0,1.0
332,29.429777,28.95458,0.47519764,0.42857142857142855,0.5714285714285714
333,30.470018,30.861761,-0.39174435,0.8571428571428571,0.14285714285714285
334,29.574308,31.641726,-2.0674176,1.0,0.0
335,28.6664,28.105618,0.56078446,0.2857142857142857,0.7142857142857143
336,30.711239,28.846117,1.865121,0.14285714285714285,0.8571428571428571
337,28.850529,27.708017,1.1425116,0.2857142857142857,0.7142857142857143
338,30.406755,30.116459,0.29029956,0.2857142857142857,0.7142857142857143
339,29.346655,29.360506,-0.0138519835,0.42857142857142855,0.5714285714285714
340,29.985224,30.692186,-0.7069634,0.8571428571428571,0.14285714285714285
341,29.213179,29.541042,-0.32786533,0.5714285714285714,0.42857142857142855
342,29.927626,29.086771,0.8408574,0.14285714285714285,0.8571428571428571
343,30.569427,30.011461,0.55796593,0.14285714285714285,0.8571428571428571
344,30.238222,29.492233,0.74598694,0.42857142857142855,0.5714285714285714
345,30.833578,31.415266,-0.58168685,0.5714285714285714,0.42857142857142855
346,30.532358,28.917654,1.6147033,0.0,1.0
347,30.452148,29.805368,0.64678353,0.2857142857142857,0.7142857142857143
348,30.652721,29.308517,1.3442031,0.0,1.0
349,30.433577,28.724957,1.7086201,0.0,1.0
350,29.959734,30.678503,-0.71877015,0.5714285714285714,0.42857142857142855
351,31.234488,30.829771,0.4047176,0.14285714285714285,0.8571428571428571
352,29.658436,28.754635,0.9038018,0.14285714285714285,0.8571428571428571
353,30.300613,30.25392,0.04669571,0.5714285714285714,0.42857142857142855
354,30.710361,29.62076,1.0895988,0.14285714285714285,0.8571428571428571
355,30.537197,30.023512,0.5136849,0.2857142857142857,0.7142857142857143
356,31.010866,28.45515,2.5557194,0.0,1.0
357,29.84316,30.759369,-0.91621125,0.8571428571428571,0.14285714285714285
358,29.35109,28.787035,0.5640542,0.2857142857142857,0.7142857142857143
359,29.476244,28.402817,1.0734272,0.14285714285714285,0.8571428571428571
360,30.948988,30.155848,0.7931418,0.0,1.0
361,31.213802,29.891933,1.3218725,0.0,1.0
362,30.15086,29.182114,0.9687465,0.14285714285714285,0.8571428571428571
363,30.6523,29.2917,1.3605995,0.14285714285714285,0.8571428571428571
364,29.982279,28.485458,1.4968183,0.14285714285714285,0.8571428571428571
365,29.64054,28.125214,1.5153272,0.14285714285714285,0.8571428571428571
366,29.875095,28.840452,1.0346438,0.14285714285714285,0.8571428571428571
367,29.41218,28.675915,0.73626655,0.2857142857142857,0.7142857142857143
368,29.129883,30.568735,-1.4388531,1.0,0.0
369,30.248291,29.108456,1.1398373,0.2857142857142857,0.7142857142857143
370,29.30932,28.695438,0.613881,0.42857142857142855,0.5714285714285714
371,29.190973,29.016743,0.17423002,0.5714285714285714,0.42857142857142855
372,30.3858,29.29878,1.0870209,0.14285714285714285,0.8571428571428571
373,30.885891,30.047876,0.838016,0.2857142857142857,0.7142857142857143
374,29.63464,29.231192,0.4034454,0.2857142857142857,0.7142857142857143
375,29.57211,28.95699,0.61512023,0.14285714285714285,0.8571428571428571
376,30.281652,28.173334,2.1083183,0.0,1.0
377,28.496103,27.435202,1.0608981,0.0,1.0
378,30.364859,29.878088,0.4867709,0.42857142857142855,0.5714285714285714
379,30.055632,29.872545,0.18308531,0.42857142857142855,0.5714285714285714
380,30.063934,32.4206,-2.3566704,1.0,0.0
381,30.96345,30.20142,0.7620234,0.2857142857142857,0.7142857142857143
382,29.525482,29.429142,0.09633909,0.5714285714285714,0.42857142857142855
383,30.577517,29.578388,0.99912864,0.2857142857142857,0.7142857142857143
384,29.475098,29.73788,-0.2627836,0.7142857142857143,0.2857142857142857
385,29.641754,30.079012,-0.4372575,0.5714285714285714,0.42857142857142855
386,30.341145,28.57121,1.7699358,0.14285714285714285,0.8571428571428571
387,30.349888,29.60033,0.74955887,0.14285714285714285,0.8571428571428571
388,30.830458,29.888935,0.9415215,0.2857142857142857,0.7142857142857143
389,30.058132,29.675062,0.38307136,0.42857142857142855,0.5714285714285714
390,31.138834,29.2877,1.8511331,0.0,1.0
391,30.226519,30.833618,-0.607099,0.7142857142857143,0.2857142857142857
392,29.520716,29.400576,0.120139256,0.2857142857142857,0.7142857142857143
393,29.24169,28.620161,0.6215281,0.42857142857142855,0.5714285714285714
394,29.56536,29.09175,0.47360992,0.42857142857142855,0.5714285714285714
395,29.511374,28.749058,0.762319,0.2857142857142857,0.7142857142857143
396,30.469294,29.743546,0.72574586,0.14285714285714285,0.8571428571428571
397,30.396475,29.434128,0.96234596,0.2857142857142857,0.7142857142857143
398,31.657932,30.044231,1.6137028,0.14285714285714285,0.8571428571428571
399,29.663433,28.525991,1.1374395,0.5714285714285714,0.42857142857142855
400,29.399399,29.74461,-0.34521076,0.8571428571428571,0.14285714285714285
401,30.730299,29.166275,1.5640248,0.0,1.0
402,29.274187,28.553843,0.7203478,0.14285714285714285,0.8571428571428571
403,30.783493,29.391958,1.3915329,0.0,1.0
404,30.922258,29.900126,1.0221329,0.2857142857142857,0.7142857142857143
405,30.744581,29.851027,0.8935552,0.2857142857142857,0.7142857142857143
406,30.056707,29.220776,0.8359326,0.2857142857142857,0.7142857142857143
407,31.38354,29.629824,1.753713,0.0,1.0
408,29.018948,28.19819,0.8207591,0.2857142857142857,0.7142857142857143
409,30.354956,29.377226,0.97773117,0.0,1.0
410,31.091303,30.974253,0.11705208,0.2857142857142857,0.7142857142857143
411,29.998173,31.232924,-1.2347494,0.8571428571428571,0.14285714285714285
412,30.677786,29.330488,1.3472977,0.0,1.0
413,30.031195,30.449102,-0.41790962,0.5714285714285714,0.42857142857142855
414,29.86436,29.287457,0.57690346,0.2857142857142857,0.7142857142857143
415,30.470602,30.830658,-0.36005512,0.5714285714285714,0.42857142857142855
416,30.094675,29.87948,0.21519606,0.42857142857142855,0.5714285714285714
417,29.990555,29.249273,0.7412807,0.42857142857142855,0.5714285714285714
418,29.596842,28.139807,1.4570332,0.14285714285714285,0.8571428571428571
419,29.502111,28.502123,0.99998826,0.2857142857142857,0.7142857142857143
420,29.767193,28.802065,0.96512824,0.2857142857142857,0.7142857142857143
421,30.494455,29.27033,1.2241213,0.14285714285714285,0.8571428571428571
422,29.825153,29.77556,0.049593788,0.5714285714285714,0.42857142857142855
423,30.23082,28.801178,1.429643,0.14285714285714285,0.8571428571428571
424,30.405966,30.6404,-0.23443304,0.7142857142857143,0.2857142857142857
425,29.135586,29.297373,-0.1617854,0.5714285714285714,0.42857142857142855
426,28.550129,28.359179,0.19095013,0.42857142857142855,0.5714285714285714
427,30.298145,28.536427,1.7617171,0.0,1.0
428,29.298758,28.273767,1.0249941,0.2857142857142857,0.7142857142857143
429,29.811985,28.746273,1.0657156,0.2857142857142857,0.7142857142857143
430,29.362425,30.046665,-0.6842412,0.7142857142857143,0.2857142857142857
431,28.75656,28.630907,0.12565422,0.5714285714285714,0.42857142857142855
432,30.620092,29.995953,0.624142,0.2857142857142857,0.7142857142857143
433,29.040533,29.252224,-0.21168844,0.7142857142857143,0.2857142857142857
434,31.192368,30.019758,1.1726125,0.0,1.0
435,32.219624,30.19156,2.028063,0.0,1.0
436,29.494913,29.428965,0.06594495,0.5714285714285714,0.42857142857142855
437,30.294983,30.44155,-0.1465683,0.42857142857142855,0.5714285714285714
438,30.189867,30.427492,-0.23762512,0.5714285714285714,0.42857142857142855
439,30.583609,30.699999,-0.116388865,0.5714285714285714,0.42857142857142855
440,29.616838,28.816051,0.8007894,0.14285714285714285,0.8571428571428571
441,29.16179,29.92029,-0.7584981,0.8571428571428571,0.14285714285714285
442,30.410696,29.462645,0.9480523,0.14285714285714285,0.8571428571428571
443,30.66614,29.630884,1.0352571,0.14285714285714285,0.8571428571428571
444,31.771408,33.507103,-1.7356974,1.0,0.0
445,30.13202,30.794085,-0.66206276,0.7142857142857143,0.2857142857142857
446,29.997637,28.979437,1.0181974,0.14285714285714285,0.8571428571428571
447,29.588114,30.37933,-0.79121673,0.8571428571428571,0.14285714285714285
448,30.74127,28.009747,2.7315228,0.0,1.0
449,30.26473,29.824825,0.4399068,0.42857142857142855,0.5714285714285714
450,29.973642,29.955557,0.018085208,0.5714285714285714,0.42857142857142855
451,31.329529,28.972582,2.356949,0.0,1.0
452,29.803637,28.47603,1.3276056,0.2857142857142857,0.7142857142857143
453,29.175295,30.007795,-0.832498,0.7142857142857143,0.2857142857142857
454,30.865408,30.438852,0.42655674,0.42857142857142855,0.5714285714285714
455,29.243717,30.135483,-0.8917642,0.8571428571428571,0.14285714285714285
456,31.152506,29.165283,1.987221,0.14285714285714285,0.8571428571428571
457,31.063076,29.558437,1.5046414,0.14285714285714285,0.8571428571428571
458,29.539555,29.403215,0.13634,0.5714285714285714,0.42857142857142855
459,28.862234,28.018267,0.84396636,0.14285714285714285,0.8571428571428571
460,29.864233,30.91806,-1.0538262,0.8571428571428571,0.14285714285714285
461,29.301334,28.969967,0.33136913,0.5714285714285714,0.42857142857142855
462,29.2111,29.563936,-0.35283798,0.7142857142857143,0.2857142857142857
463,29.635237,28.587755,1.0474837,0.14285714285714285,0.8571428571428571
464,28.600403,27.811441,0.78896415,0.42857142857142855,0.5714285714285714
465,31.009304,29.703335,1.3059701,0.0,1.0
466,29.359325,27.98102,1.3783044,0.2857142857142857,0.7142857142857143
467,30.471241,29.540699,0.9305428,0.14285714285714285,0.8571428571428571
468,29.844742,28.987453,0.85728866,0.14285714285714285,0.8571428571428571
469,30.61941,29.56045,1.0589608,0.2857142857142857,0.7142857142857143
470,30.322058,31.838228,-1.5161686,1.0,0.0
471,30.154297,29.807673,0.346626,0.42857142857142855,0.5714285714285714
472,30.526136,29.539354,0.9867791,0.14285714285714285,0.8571428571428571
473,29.563822,28.055079,1.5087382,0.14285714285714285,0.8571428571428571
474,30.290714,30.035059,0.25565475,0.2857142857142857,0.7142857142857143
475,29.257349,30.153698,-0.89635056,0.7142857142857143,0.2857142857142857
476,29.32417,29.236021,0.08814812,0.42857142857142855,0.5714285714285714
477,30.544907,29.268808,1.2760966,0.14285714285714285,0.8571428571428571
478,30.597992,28.89876,1.6992321,0.0,1.0
479,30.939436,29.495422,1.4440144,0.14285714285714285,0.8571428571428571
480,30.410284,29.93638,0.4739042,0.2857142857142857,0.7142857142857143
481,30.038034,28.92713,1.1109025,0.2857142857142857,0.7142857142857143
482,31.121006,29.435377,1.6856291,0.14285714285714285,0.8571428571428571
483,30.389475,29.704708,0.68476707,0.14285714285714285,0.8571428571428571
484,30.996347,31.053177,-0.05683136,0.42857142857142855,0.5714285714285714
485,30.03636,30.21499,-0.17862974,0.2857142857142857,0.7142857142857143
486,29.646284,28.540874,1.1054102,0.0,1.0
487,30.66428,29.11011,1.5541706,0.0,1.0
488,30.085041,29.133677,0.95136833,0.14285714285714285,0.8571428571428571
489,30.319736,29.996618,0.32312065,0.7142857142857143,0.2857142857142857
490,28.947323,27.713367,1.2339545,0.0,1.0
491,28.984928,29.07306,-0.08813204,0.5714285714285714,0.42857142857142855
492,30.556871,28.208485,2.3483884,0.0,1.0
493,29.909428,30.349699,-0.4402692,0.7142857142857143,0.2857142857142857
494,29.68887,29.541807,0.14706095,0.42857142857142855,0.5714285714285714
495,29.490644,28.075937,1.4147083,0.14285714285714285,0.8571428571428571
496,30.59022,29.368664,1.221554,0.14285714285714285,0.8571428571428571
497,30.394306,28.746202,1.6481024,0.14285714285714285,0.8571428571428571
498,30.971859,30.22269,0.7491649,0.14285714285714285,0.8571428571428571
499,31.98559,30.179379,1.8062131,0.0,1.0
500,29.871405,27.627773,2.243633,0.0,1.0
501,28.88522,28.098875,0.7863459,0.14285714285714285,0.8571428571428571
502,29.53078,29.641275,-0.11049162,0.42857142857142855,0.5714285714285714
503,28.86052,28.661304,0.19921494,0.7142857142857143,0.2857142857142857
504,30.629961,29.519712,1.1102505,0.14285714285714285,0.8571428571428571
505,30.076435,30.675776,-0.59933907,0.7142857142857143,0.2857142857142857
506,29.972218,30.379221,-0.40700367,0.7142857142857143,0.2857142857142857
507,30.476017,28.809616,1.6664011,0.0,1.0
508,31.16884,28.222795,2.9460464,0.0,1.0
509,29.87537,31.672863,-1.7974924,1.0,0.0
510,29.95143,28.236776,1.7146503,0.0,1.0
511,30.614948,31.17798,-0.56303054,0.8571428571428571,0.14285714285714285
512,30.338852,29.936563,0.40228817,0.2857142857142857,0.7142857142857143
513,30.1314,28.467106,1.664295,0.0,1.0
514,29.462467,29.182278,0.28018707,0.2857142857142857,0.7142857142857143
515,29.387018,29.208689,0.17833002,0.42857142857142855,0.5714285714285714
516,30.112793,28.891508,1.2212846,0.14285714285714285,0.8571428571428571
517,30.223574,29.20697,1.0166045,0.14285714285714285,0.8571428571428571
518,30.461185,28.137503,2.323683,0.0,1.0
519,30.953579,31.183044,-0.2294663,0.5714285714285714,0.42857142857142855
520,31.19216,31.125628,0.06653077,0.42857142857142855,0.5714285714285714
521,29.321993,28.651,0.6709954,0.42857142857142855,0.5714285714285714
522,31.553074,31.976202,-0.42312977,0.5714285714285714,0.42857142857142855
523,30.336033,28.755716,1.5803163,0.14285714285714285,0.8571428571428571
524,29.738245,29.358225,0.38002124,0.7142857142857143,0.2857142857142857
525,30.93455,31.623077,-0.6885275,0.7142857142857143,0.2857142857142857
526,29.808985,28.502539,1.3064467,0.2857142857142857,0.7142857142857143
527,30.237257,30.245386,-0.00812694,0.5714285714285714,0.42857142857142855
528,29.138708,28.851011,0.28769928,0.42857142857142855,0.5714285714285714
529,30.455542,30.64978,-0.19423893,0.42857142857142855,0.5714285714285714
530,30.860409,29.068415,1.7919935,0.0,1.0
531,29.572863,30.204594,-0.63173264,1.0,0.0
532,30.373,29.11147,1.2615291,0.14285714285714285,0.8571428571428571
533,29.575102,30.016537,-0.44143432,0.5714285714285714,0.42857142857142855
534,29.837082,30.590246,-0.7531648,0.7142857142857143,0.2857142857142857
535,30.369278,29.081202,1.2880791,0.2857142857142857,0.7142857142857143
536,29.541094,29.189121,0.35197613,0.5714285714285714,0.42857142857142855
537,29.138178,29.6571,-0.5189244,0.8571428571428571,0.14285714285714285
538,31.491669,30.016825,1.4748431,0.0,1.0
539,30.317888,29.442783,0.8751052,0.2857142857142857,0.7142857142857143
540,30.626501,28.80206,1.8244451,0.0,1.0
541,31.088556,29.6881,1.400453,0.2857142857142857,0.7142857142857143
542,30.393042,28.609262,1.7837797,0.0,1.0
543,29.341646,29.120996,0.22065271,0.2857142857142857,0.7142857142857143
544,29.490324,29.274824,0.21549988,0.2857142857142857,0.7142857142857143
545,28.97973,28.363964,0.6157649,0.42857142857142855,0.5714285714285714
546,29.537477,29.169432,0.3680469,0.5714285714285714,0.42857142857142855
547,29.694937,29.16315,0.5317849,0.42857142857142855,0.5714285714285714
548,29.72269,30.304556,-0.5818694,0.8571428571428571,0.14285714285714285
549,30.83967,29.538754,1.3009145,0.0,1.0
550,29.819323,30.846735,-1.0274086,1.0,0.0
551,30.303602,28.86757,1.4360319,0.14285714285714285,0.8571428571428571
552,29.599794,29.328249,0.27154323,0.42857142857142855,0.5714285714285714
553,29.977201,29.283068,0.69413376,0.5714285714285714,0.42857142857142855
554,29.929869,28.613752,1.3161144,0.0,1.0
555,29.660099,30.181576,-0.5214757,0.7142857142857143,0.2857142857142857
556,29.981234,30.203308,-0.22207533,0.42857142857142855,0.5714285714285714
557,28.554401,27.735548,0.81885475,0.14285714285714285,0.8571428571428571
558,30.652678,28.769257,1.8834215,0.0,1.0
559,28.89377,30.832556,-1.9387875,1.0,0.0
560,28.710728,27.822495,0.888234,0.14285714285714285,0.8571428571428571
561,30.851429,30.847958,0.003470557,0.42857142857142855,0.5714285714285714
562,29.306057,28.160238,1.1458193,0.14285714285714285,0.8571428571428571
563,30.87276,29.838343,1.0344203,0.14285714285714285,0.8571428571428571
564,29.373037,28.957447,0.41559193,0.2857142857142857,0.7142857142857143
565,30.319431,28.2276,2.0918307,0.14285714285714285,0.8571428571428571
566,29.56595,29.842207,-0.27625737,0.5714285714285714,0.42857142857142855
567,29.8682,29.039536,0.8286648,0.2857142857142857,0.7142857142857143
568,31.454031,31.768063,-0.3140324,0.8571428571428571,0.14285714285714285
569,31.091671,29.12464,1.967029,0.0,1.0
570,29.498333,28.62602,0.8723098,0.14285714285714285,0.8571428571428571
571,30.240215,29.669918,0.57029694,0.5714285714285714,0.42857142857142855
572,30.355337,29.381693,0.97364646,0.14285714285714285,0.8571428571428571
573,30.442703,29.085287,1.3574136,0.14285714285714285,0.8571428571428571
574,28.680485,28.553797,0.12668936,0.2857142857142857,0.7142857142857143
575,30.262583,30.057953,0.20463207,0.42857142857142855,0.5714285714285714
576,29.744383,30.63349,-0.8891081,1.0,0.0
577,30.932743,30.965841,-0.033100944,0.5714285714285714,0.42857142857142855
578,29.59947,30.640234,-1.0407658,0.8571428571428571,0.14285714285714285
579,30.092936,30.02373,0.06920242,0.5714285714285714,0.42857142857142855
580,29.671604,30.044998,-0.37339047,0.7142857142857143,0.2857142857142857
581,29.871159,28.358171,1.5129888,0.0,1.0
582,32.06261,29.141127,2.9214814,0.0,1.0
583,30.024872,29.107546,0.9173246,0.14285714285714285,0.8571428571428571
584,30.896893,30.45241,0.44448143,0.14285714285714285,0.8571428571428571
585,29.156796,28.237951,0.9188423,0.14285714285714285,0.8571428571428571
586,31.14784,29.860676,1.2871653,0.0,1.0
587,30.175047,30.12615,0.048894066,0.42857142857142855,0.5714285714285714
588,30.536137,29.466259,1.0698785,0.0,1.0
589,29.88779,28.64995,1.2378442,0.14285714285714285,0.8571428571428571
590,29.756666,29.746332,0.010332652,0.5714285714285714,0.42857142857142855
591,29.460772,29.46408,-0.00330816,0.7142857142857143,0.2857142857142857
592,29.750261,29.480938,0.26932716,0.5714285714285714,0.42857142857142855
593,29.726221,28.627773,1.0984472,0.14285714285714285,0.8571428571428571
594,29.230978,28.05637,1.1746072,0.14285714285714285,0.8571428571428571
595,28.969547,28.829657,0.13989122,0.42857142857142855,0.5714285714285714
596,29.277023,29.242884,0.034139633,0.5714285714285714,0.42857142857142855
597,30.717184,30.37321,0.3439729,0.5714285714285714,0.42857142857142855
598,29.792969,28.682169,1.1108,0.14285714285714285,0.8571428571428571
599,29.731585,29.264225,0.4673609,0.42857142857142855,0.5714285714285714
600,30.53483,29.620855,0.9139718,0.14285714285714285,0.8571428571428571
601,31.101439,29.950739,1.1506985,0.14285714285714285,0.8571428571428571
602,28.90384,31.996462,-3.0926228,1.0,0.0
603,30.202862,30.208897,-0.006035396,0.42857142857142855,0.5714285714285714
604,30.876675,31.18201,-0.30533737,0.7142857142857143,0.2857142857142857
605,29.515833,28.382109,1.1337278,0.2857142857142857,0.7142857142857143
606,30.656942,29.202908,1.454034,0.14285714285714285,0.8571428571428571
607,30.13286,28.96552,1.1673421,0.0,1.0
608,29.29481,28.47526,0.819549,0.2857142857142857,0.7142857142857143
609,30.96377,30.509628,0.45414242,0.42857142857142855,0.5714285714285714
610,29.442343,29.191301,0.25104195,0.42857142857142855,0.5714285714285714
611,30.382956,31.756577,-1.3736229,0.7142857142857143,0.2857142857142857
612,31.242971,28.9608,2.2821712,0.0,1.0
613,31.885529,30.378857,1.5066708,0.0,1.0
614,29.174723,30.399494,-1.2247759,1.0,0.0
615,30.485666,29.311476,1.1741908,0.14285714285714285,0.8571428571428571
616,30.906296,29.258728,1.6475694,0.0,1.0
617,31.6491,29.90399,1.7451117,0.14285714285714285,0.8571428571428571
618,29.294916,29.595417,-0.3005006,0.42857142857142855,0.5714285714285714
619,30.028036,31.914293,-1.8862544,1.0,0.0
620,29.946487,28.104822,1.8416669,0.0,1.0
621,30.638397,28.788412,1.8499895,0.0,1.0
622,29.990902,29.498753,0.49214855,0.2857142857142857,0.7142857142857143
623,29.698885,29.330893,0.3679894,0.5714285714285714,0.42857142857142855
624,30.713207,28.749973,1.9632334,0.0,1.0
625,30.221045,29.30705,0.91399544,0.0,1.0
626,30.030798,30.762669,-0.73187065,0.5714285714285714,0.42857142857142855
627,31.05058,31.752096,-0.7015155,0.7142857142857143,0.2857142857142857
628,30.94494,28.923824,2.0211146,0.0,1.0
629,30.09643,30.296309,-0.19987623,0.7142857142857143,0.2857142857142857
630,30.484,29.05148,1.4325231,0.0,1.0
631,30.574308,29.463251,1.1110598,0.0,1.0
632,30.352062,29.401628,0.95043343,0.14285714285714285,0.8571428571428571
633,30.473034,30.353943,0.11909376,0.42857142857142855,0.5714285714285714
634,30.134783,28.646479,1.4883033,0.14285714285714285,0.8571428571428571
635,30.670176,31.197954,-0.52778244,0.7142857142857143,0.2857142857142857
636,28.693823,28.694504,-0.0006792886,0.42857142857142855,0.5714285714285714
637,29.774319,29.506023,0.2682931,0.2857142857142857,0.7142857142857143
638,30.49321,30.13981,0.353402,0.42857142857142855,0.5714285714285714
639,29.97302,29.875748,0.0972726,0.2857142857142857,0.7142857142857143
640,27.871002,27.832167,0.038835254,0.42857142857142855,0.5714285714285714
641,30.624172,28.309282,2.3148859,0.0,1.0
642,29.893938,28.575985,1.3179567,0.2857142857142857,0.7142857142857143
643,30.77128,29.352718,1.4185625,0.0,1.0
644,30.014282,29.69701,0.31727028,0.42857142857142855,0.5714285714285714
645,29.914625,28.984354,0.93027306,0.2857142857142857,0.7142857142857143
646,29.568922,29.07432,0.49460384,0.2857142857142857,0.7142857142857143
647,29.08614,30.161404,-1.0752623,0.8571428571428571,0.14285714285714285
648,31.859297,30.361986,1.4973074,0.0,1.0
649,30.704256,29.694834,1.0094234,0.2857142857142857,0.7142857142857143
650,29.403103,29.85281,-0.4497065,0.5714285714285714,0.42857142857142855
651,31.184544,29.615118,1.5694269,0.0,1.0
652,30.251797,28.816029,1.4357684,0.14285714285714285,0.8571428571428571
653,30.11346,29.136156,0.977302,0.14285714285714285,0.8571428571428571
654,29.905924,31.558313,-1.6523914,0.8571428571428571,0.14285714285714285
655,29.735186,28.505713,1.2294723,0.2857142857142857,0.7142857142857143
656,29.69185,28.90072,0.7911295,0.2857142857142857,0.7142857142857143
657,29.512968,29.047436,0.46553203,0.2857142857142857,0.7142857142857143
658,30.19717,28.970066,1.2270998,0.2857142857142857,0.7142857142857143
659,29.439997,28.602118,0.8378781,0.14285714285714285,0.8571428571428571
660,30.162989,29.345718,0.8172706,0.14285714285714285,0.8571428571428571
661,30.427664,31.814016,-1.3863528,0.8571428571428571,0.14285714285714285
662,29.822985,28.5918,1.231184,0.0,1.0
663,29.942926,29.094828,0.84810287,0.2857142857142857,0.7142857142857143
664,30.295736,28.76239,1.5333456,0.14285714285714285,0.8571428571428571
665,29.822021,32.248302,-2.4262812,1.0,0.0
666,30.57446,29.797318,0.7771438,0.0,1.0
667,31.31839,29.649767,1.6686205,0.0,1.0
