iteration,mean_failed_near_human,mean_stylized,mean_human_conventional,mean_human_unconventional
749,-0.48031512209582256,-0.17482946272226954,0.12795301352233104,-0.007343322040534077
750,-0.42832008609743505,-0.33715911662487624,0.20195232573012595,0.09139159441260682
751,-0.7691735503655098,-0.23867572180307953,0.17626006820278625,-0.0515222095865256
752,-0.6176340254704172,0.3527783760008,0.2855128927089429,-0.11027638600296504
753,-0.2756370887970571,0.014767033015644622,-0.05447485347956465,0.3847940625508022
754,-0.5837121437511018,0.05986014493622226,0.11149832874162481,0.4779502311124447
755,-1.052450684830781,-0.34504263408110886,-0.18113926129722296,-0.049196459855267306
756,-0.601181088803164,-0.199472219931147,0.21456265119571408,0.17653107073599267
757,-0.7637222815839415,0.07744755564982701,0.2767363002606718,0.06581936355826809
758,-0.6459136706828362,-0.011241892667181166,0.14424617903322698,0.00907689892593057
759,-0.7954114768320432,-0.15724205200866478,0.13138690390618263,0.39325007863338673
760,-0.5945073747795847,-0.11949446003133117,-0.1623042887517357,0.20798003149909652
761,-0.5048954291979809,-0.050899601866305044,0.2729534965160853,-0.2199529722327658
762,-0.4690676297799952,0.2098233936106821,0.02125924712214235,-0.11129896757424275
763,-0.5202450709867964,-0.3334862007398714,-0.2527377257625711,-0.12658710101220821
764,-0.7439050156951589,0.40793114573846795,0.19823271053613492,-0.30975344622900247
765,-0.2988813553793948,-0.1858478985505185,0.21233970582381612,0.0035604420044262736
766,-0.8607794403631875,-0.09348553434850541,0.3563897977068034,-0.21901459985271116
767,-0.7640889303075797,-0.025428673696467747,0.12197997991804133,-0.10254196958215411
768,-0.7605908489388645,-0.2702676805927005,-0.09573390453190547,0.12001519265867758
769,-0.7299987440035292,0.27134470620638523,-0.24013719562635452,-0.022628068572012938
770,-0.578826088221464,0.19169798538408886,0.12875745593645957,0.30400963301704315
771,-0.34581169761104874,0.44256828147945465,-0.10216318732430592,0.2109549942321167
772,-0.8333529632927386,-0.24987639058459885,0.1098051823546533,-0.26787388197252787
773,-0.4336376027318177,-0.7171286531585929,-0.22084047480077093,-0.027960141720662683
774,-0.1329661163505305,0.1600469618908694,0.05140265418382594,0.1222761254768973
775,-0.6245738049709998,0.06048788386986142,0.24030082823039184,0.07665729378549797
776,-0.9668920186187753,-0.029639275267695404,0.11356216344494288,-0.20858286332202755
777,-0.21966365432853815,0.20928539609769362,0.2623483506079306,0.1610621708624487
778,-0.6710103209335346,0.17279603209960737,0.09139934015525049,-0.17845183437088993
779,-0.694532841734829,-0.3870008276296701,-0.18506325344264804,0.0844661981155139
780,-0.5836640103343061,-0.0963484783466008,0.11221357623574645,-0.18290520314361433
781,-0.28783044606586117,-0.05401005810265188,0.05889516988456199,-0.28445451841855357
782,-0.6925470041437726,0.009208462044519004,0.1568096039190609,-0.13602265958985518
783,-0.6964015821567276,-0.16703568668668764,0.10185244329441763,-0.15434692396086877
784,-0.5239810208957062,0.1734237710332465,0.3675004459968957,-0.13573115397225444
785,-1.0008468488492521,0.21538196458180775,0.07244475414920826,0.1358809053332126
786,-0.43538346566580494,-0.21266679612025374,0.5172035445321695,-0.3037529075897319
787,-0.6640243102755027,-0.03017727278068389,-0.01942083157469735,-0.0533752775500546
788,-0.4290414066003213,-0.10300719465260726,0.21149856220832294,0.5140649116399748
789,-0.442453049799846,0.2845392823954919,0.03718962808068792,-0.061412102488183906
790,-0.8795457080195467,0.3661551851431771,-0.059604311863339886,-0.12036018618061582
791,-0.6089413744095504,-0.1141181220134759,0.3867456750149457,0.1582904778768562
792,-0.8282719925240454,0.06517120366909647,0.20754755934627878,0.27324153562288844
793,-0.40600453395116926,0.1584088190430001,0.22375557159027903,-0.21493162400753393
794,-0.5842027638669859,-0.41328172768641686,0.13970005581893022,0.11031576734706773
795,-0.46438093302694267,0.06463320615610797,0.34605410930499386,0.19473269604852425
796,-0.5816762704839036,0.03638312417397243,0.17529125326860887,0.2813368409863396
797,-0.39756485669302094,0.141293814730637,0.08315435525973877,-0.03127683123887352
798,-0.22615752058740826,-0.059321116835526065,0.25670946181683646,-0.12328168686580207
799,-0.7709476917170557,-0.057144976474668284,-0.23742748648428466,-0.10428473278102457
800,-0.25036855412670617,0.3745767001123981,0.028815894432717655,0.18303700079191482
801,-0.41800429865542305,-0.10668011053761216,0.23165008576991308,0.22415966021226566
802,-0.7971574907010999,0.13627324127249987,-0.2850413809288494,0.16018309538842757
803,-0.6444045009039591,0.04227273422261751,0.3640334034712838,0.15220137279842927
804,-0.7759156388527455,-0.21430493896812308,0.03149741773633376,-0.36637564531603317
805,-0.5365541563506112,0.42130795488084505,-0.10290986231897412,0.035925364190803506
806,-0.38934902437940305,0.26578613523525957,-0.019813779979263906,0.04762619133761188
807,-0.6606857040866293,0.17043765878547923,0.20251319905996867,-0.24312285549384147
808,-0.3224431801925913,0.3665109497028952,-0.02029089529996494,0.012809288640591372
809,-0.9158712056340331,-0.17068414043602295,0.3334846281989039,-0.11013862701047347
810,-0.7774985282527236,0.0864968095526872,0.29149751883992414,-0.031040928261512106
811,-0.6925478776587178,0.34721980502967437,0.035012795566987005,-0.0006483896130264265
812,-0.5836640103343061,0.35564131999889537,0.13696010453906485,-0.07856314539411267
813,-0.6737432550917472,-0.2411829012414568,-0.22431377095887653,0.2737663928635133
814,-0.28957645993491793,0.07251672361234052,-0.16371679200437922,0.1990590637027114
815,-0.7812883669845404,0.05179439452671938,0.019306493031062594,0.11492264890815314
816,-0.5606752711019497,0.0918078682855614,0.2551087898033929,-0.13111298865153004
817,-0.4689858076282629,0.21600970351544688,0.06712517688825749,-0.24459456031056176
818,-0.7411839052975114,0.33969205213315995,0.08353818585643495,-0.3171919327998034
819,-0.27650128253337103,0.0323544437292494,-0.023864088039742364,0.25686774534860024
820,-0.7815998042107664,-0.14882053703944376,-0.05488568102776042,-0.08393286246463119
821,-0.7390670935823166,-0.021573524858192503,0.13419933242010748,-0.026810974773371153
822,-0.35860262437988233,0.23171145914293087,-0.14277477764054322,-0.2430005471853483
823,-0.8587895043233346,0.3338429958872972,-0.05905672955301351,0.19828303977605893
824,-0.8060966887719851,0.061498287784091575,0.07595264231094186,-0.5182313315319481
825,-0.6319782470587025,-0.34943546860560687,-0.3008585942568764,0.12304234008599187
826,-0.6086515150114089,-0.01673518435332571,0.09679068413189433,0.5384798661465716
827,-1.003087491210414,0.22266220524007072,-0.22738096462310922,0.16217213751625373
828,-0.62335756429466,-0.06720463429175862,0.09738362816195421,-0.22336395343421617
829,-0.9622755712516279,0.24569154508327756,0.02962323317328516,0.23847825778380752
830,-0.591019445490268,0.07861329209645465,0.181524637523818,-0.02011086349598876
831,-0.7062405508514908,0.0993356211820758,-0.1571297355278214,0.1136994454498723
832,-0.5796902819577777,0.04227273422261751,-0.15065292870488634,-0.1674965406899584
833,-0.46699806777786035,-0.5165137215924298,0.3606956981425685,-0.17337698773630636
834,-0.3947146744305813,0.2232002027530592,0.23281086347620963,-0.20137300589803878
835,-0.7615714172644602,0.1972565563552145,-0.010778947990596468,-0.0402250145391533
836,-0.7956983523039788,-0.13069512881285048,-0.07991354850354984,0.3741004744933654
837,-1.1526834621581725,-0.06666663677877013,0.14213987540728365,0.2213836243146192
838,-0.3006617012966118,0.3944890573111098,-0.18506663527015707,0.002106568487952384
839,-0.553200836517484,0.28372931050858247,0.2456135591960232,0.049858961935278216
840,-0.639934472354159,0.026323466356882066,-0.2029210299517278,-0.06740822823131085
841,-1.0455063046909152,0.3653452132562676,0.24184207414951178,-0.6007474226208164
842,-0.4643928321362317,-0.26800179881119207,0.16743957214888644,-0.037531130732053226
843,-0.5106591455490713,-0.5713107267703796,0.4216641421852588,0.16942786498379087
844,-0.655610064368662,0.3264974759440532,0.1522533374094611,-0.15913749743248254
845,-0.7605162558028182,-0.19304461236951345,0.302431718010689,-0.08527249419510485
846,-0.6157630279965745,0.38246021756863063,0.23400667341363873,-0.013800707418719542
847,-0.6162879801606189,0.2912570634050969,-0.2757716884890278,0.21222728766660953
848,-1.3093683988786062,0.48515421396165503,0.2197189164575879,0.06352577147519067
849,-0.1452696436429451,0.18184528600246755,0.03604054321670861,0.21395227759556143
850,-0.597603381472167,0.06048788386986142,-0.050397916672954304,0.3879394896730156
851,-0.5106591455490713,-0.5086302041361972,-0.06842700365433031,0.0070579898963211785
852,-0.6639407367994936,-0.4053982102301843,0.1681826885263152,-0.10764503353114395
853,-0.48450806816610165,-0.31536079251327814,0.010267991046279814,-0.25755524133193985
854,-0.6422940345007147,0.38246021756863063,0.044278009649631925,0.3195036251816399
855,-0.5661531364311194,0.5883862078676679,-0.018052804711117,-0.04956281238113843
856,-0.6509884368858581,-0.1280982079538226,0.13336614937144955,0.35414581645008364
857,-0.7154206013887764,0.32174887685983705,-0.0028494605242752524,-0.1797893175028433
858,-0.8295384118715619,0.11244045595053187,-0.34424044650159785,-0.4332765490888536
859,-0.4879082748569094,-0.2890798924565314,0.15527360977485313,0.045953016084953384
860,-0.7760383654055875,-0.22019454901676813,0.08388309997793768,0.07286640689302303
861,-0.4075479749157129,0.2316217177222802,-0.13680419432625954,-0.11852078877663426
862,-0.7804191404219909,0.24506380614963844,-0.11923829944347285,0.061304231019783446
863,-0.565513193214792,0.11781679396838718,-0.22017020944302645,-0.18464869224460032
864,-0.5832679892887749,0.03548936210126579,-0.349468584792547,0.024587308334154307
865,-0.5603854117038082,0.13872135600727867,0.13439332106864654,-0.17778048888198697
866,-0.201133059022923,-0.08029095815939867,0.25373265940859463,0.054179270907003696
867,-0.8366079960056029,0.16786520006212086,0.14491154474687548,0.12011801940458279
868,-0.7120437156380156,0.3737667282254886,0.22115204475539205,0.14078760364687742
869,-0.4500503618722232,0.022650550471877178,-0.08209232334535825,0.257900258722841
870,-0.5907817278851429,-0.10943480221424087,0.09795629250203254,0.033020314025801044
871,-0.6458646637510952,-0.2355652655667327,0.043038632855902356,-0.2761325452592004
872,-0.45639242093770677,0.1124404559505319,0.319762810419895,-0.024396735810115405
873,-0.963158264899316,0.16309213884223514,-0.1926580791304386,0.5053727636702602
874,-0.39495859660137755,-0.1323332716607198,0.04002524624155058,-0.3207353559617562
875,-0.4575649739835365,0.22857654077091447,0.0181670723774632,-0.7299775218687824
876,-0.33536420327623195,0.48515421396165503,-0.013465528048261788,-0.1854521847161378
877,-0.6927896036400638,-0.4314071359130101,0.18171792057613548,0.18118311240024057
878,-0.7441379122716114,0.26578613523525957,0.012381767893474052,0.04883403028801716
879,-0.7143235110760101,0.14678710641678158,0.5604057253952164,-0.05829607483025829
880,-0.7866008507926875,0.07019177712723364,-0.1488828257831765,-0.14212199702739023
881,-0.6923101600535928,-0.08560201689227287,0.2937733343108409,-0.04421599247830659
882,-0.27079916668421494,-0.10605237160397303,-0.12961246728042577,0.13845453912376735
883,-0.7567334951516179,0.21851688295382413,-0.1318484890180042,-0.3189206574369373
884,-0.7295191494819887,0.5111631396444808,0.34517406544978885,0.15330741428474529
885,-0.6467680105642418,0.48569221147464353,0.3501700562245812,-0.11992210333138188
886,-0.43480512295141177,-0.571848724283368,0.0247598766920407,0.04534682543310601
887,-0.5591671257730875,0.36901812914127247,0.1126971598720744,0.037275942970609446
888,-0.3398766851854401,0.21824490857990314,0.24949518762378606,0.13926762762548406
889,-0.7262248127572223,-0.3169989353611475,0.38774348557793104,0.02056825084908359
890,-0.3231796754123213,-0.1603769703806812,-0.3524319957848978,0.1865500155595227
891,-0.9751814196184247,-0.05627593988416033,0.11678287083152647,-0.2422986456415642
892,-0.3865086959718716,-0.2520525309454566,0.020454683748892494,0.14620494159629502
893,-0.44781869985102435,-0.21266679612025374,-0.018751375320344894,-0.13777677638846658
894,-0.47308723452137524,0.10238079813344154,0.0014355415200179816,-0.35873315428514924
895,-0.7616133461155846,-0.1486383040861734,0.16696672155483253,0.17705013931540195
896,-0.49445290682690607,0.006883515559412087,0.17152532121623515,0.45864044685607075
897,-0.9260167905263498,0.035489362101265784,0.1151245469277651,-0.23723045576066717
898,-0.6160021291386981,0.06230825967100106,0.05294763376312802,-0.07509349630359649
899,-0.9226928592210569,0.09064213183893376,0.3585769106948296,-0.2726360341314281
900,-0.1778936134692579,-0.011424125620451506,0.10532370136716539,0.02149016898529943
901,-0.21681434558104384,-0.14075478662994084,0.02133068108731243,0.28726859004800437
902,-0.3941869464922453,0.25240932609288247,0.5598278462985717,-0.1744336358253328
903,-0.7777362458578486,0.027961609204751374,-0.19842126629669085,-0.23274209755774036
904,-0.2679297576361389,-0.20397330677711173,0.1622126521068985,0.16565259563420476
905,-0.4444800936621509,0.22069302331468194,0.26774111597518796,-0.17647085256135014
906,-0.6297046561863793,0.15216344443463686,-0.21870188888479378,0.2566967838055397
907,-0.7607539734079433,-0.2890798924565314,0.006097671718826283,-0.3527707619047341
908,-0.662278296406446,0.23664229118041738,0.01098736563373077,0.24731567874074084
909,-0.4983164651798239,-0.08315390215749408,-0.05812919728572562,-0.07914298687212387
910,-0.23070959167832975,-0.12334960886960644,0.1973908865910982,0.2826077445617906
911,-0.4663805719866344,-0.23374488976559302,0.4910607660008689,-0.11402195854313572
912,-0.7311020388819668,0.19842229280184215,0.175314251650134,-0.20304588577350918
913,-1.1297542820912978,-0.3158987900262667,-0.2019427714440463,-0.35008502353959386
914,-0.8850324027536098,-0.09285779541486627,-0.039142736847374494,0.41499651602914006
915,-1.0134121080573193,0.23977720955243378,0.3091430966417489,-0.6507383066372663
916,-0.47246958779507986,0.13394829478739298,0.024597304118078065,-0.37251736221214227
917,-0.7377564047706935,0.11582288656079974,-0.060121558154310646,-0.3652492544984712
918,-0.2298886494676454,0.2711624732531149,0.34705932579539267,-0.3450545782850141
919,-0.7814770776579244,0.4116040616234728,0.16548313885046112,0.08687640329074366
920,-0.6972266228162086,0.19387412574494664,0.1268642857917372,0.003555699293684263
921,-0.5640050478859298,0.19943269671607228,0.2669735525453251,-0.10155894085225467
922,-0.9074194783315264,0.056749688699875414,-0.1261115373218728,-0.0538505158919068
923,-0.42879968061897544,0.22355596731277735,0.0911543500624745,-0.13890095562176077
924,-0.43450077201811677,-0.12200163946970846,0.179747409822057,-0.009047193237252052
925,-0.4069080316993854,0.3004885502612274,0.025533729725770504,0.0977354083972376
926,-0.5535575535511129,-0.0011822348500908195,0.21176387359859597,0.2671976058263788
927,-0.28385292111067506,0.14660487346351123,0.23615594200515985,-0.31780995954358865
928,-0.3230215229069845,0.2069604496125867,0.5130775225249992,0.07858130990425827
929,-0.7777362458578485,-0.07276320526288425,-0.21354263649368693,-0.3157108729336723
930,-0.5018043944691407,0.09171812686491075,0.077186738608904,0.18539709509595875
931,-0.5950020032716897,-0.10997279972722936,0.1618495615288212,-0.19759695820713655
932,-0.8616388130708288,0.21600970351544688,0.3770129167781867,0.2641185604595099
933,-0.7820439586730934,0.5663159093821488,0.009784867494798094,0.09495238201049039
934,-0.47921387247176594,0.17593095047162377,0.0011681647584886065,0.45922310818772
935,-0.765432718565434,0.1076673947306462,0.1379172213049464,-0.0031217788187964113
936,-0.5157437656070014,0.032354443729249394,0.09693267125970938,0.06415805611110136
937,-0.5958573676031101,0.16255414132924667,0.09656365253870182,-0.0016623180404212892
938,-0.49437809330147064,0.524539948786858,0.06229203454003175,-0.2282619616309616
939,-0.47706578392657617,0.1681127123003723,-0.3030047029444559,-0.29273332464392404
940,-0.836370278400478,0.3271252148776923,0.027239436587938703,0.05364333113844536
941,-0.9119328337556798,0.017901951387661024,0.042848921411702996,-0.13825380316170857
942,-0.6725096368575035,0.11746102940866902,-0.04965665738695824,-0.0310330746217092
943,-0.6405409425510413,0.1205062063600348,0.19260235660480232,-0.17365209522611041
944,-0.8316069494236819,-0.5979473913868445,-0.2663237392536044,-0.01012215709861118
945,-0.7013544953218529,-0.07527038470126153,0.21551603627721785,-0.022977644265540713
946,-0.571762708653094,0.22693839792304518,-0.25399872451520034,-0.12917944385786878
947,-0.7239993553016946,0.05260436641362887,0.06187503740436186,-0.19654457831552108
948,-0.6728349363148585,0.009208462044518995,0.0773873611446066,-0.6683122015838877
949,-0.21758599569017617,-0.5165137215924298,-0.41278984828368215,-0.1755267812714504
950,-0.514888401275581,0.009836200978158136,0.0867326403110733,0.03414069984869504
951,-0.5604335451206038,0.19943269671607228,0.028793875818492656,-0.10748523789509183
952,-0.7195574542343836,-0.011331634087831808,0.0013276322132180299,0.15291783992974464
953,-0.5553587789175819,-0.19976270520588407,0.24608429085714292,0.46126941546195394
954,-0.7974041886461878,0.3105482080783178,0.1344261011100732,-0.24182302161323666
955,-1.093525710053428,-0.15724205200866478,-0.26224120113020055,-0.329372440465535
956,-0.7120428421230702,0.10659139970466922,0.1947536266339436,-0.1969278128533303
957,-0.6086948273995321,0.09171812686491072,-0.17840820510299352,0.2261820812703545
958,-0.3827652393325735,0.3605966141720514,-0.2537247454663589,-0.152664773266902
959,-0.5407745826722274,0.04641805650886408,-0.17785864287331005,0.24763066187582497
960,-0.5170053639258453,0.42130795488084505,-0.04605933391037078,-0.21869808818477704
961,-0.688569328253517,0.15502638843273228,0.1558650503308525,0.18865326121907108
962,-0.6140121930988451,0.15502638843273228,-0.012809026592306625,-0.04581939341411484
963,-0.31992464269945703,0.36901812914127247,0.08139001688496648,-0.5917796621533403
964,-0.776395233374286,-0.5165137215924298,0.33551961595544044,0.15008032138076427
965,-0.48426619124968634,0.014767033015644618,-0.048944365897825505,0.20475545959554728
966,-0.4788068258318909,0.08311437894241935,0.15349593774084322,0.18469274855020984
967,-0.368349049447464,0.1637198777758743,0.10774427225623348,0.3960952301846556
968,-0.5647019539239463,0.04391087707048683,0.15792598037350986,0.09305375398985996
969,-0.363970470620511,0.4898375337608901,-0.1790358554380837,-0.24758931168005244
970,-0.49583723169859184,-0.44962228556025396,-0.29721635865574825,-0.24369016688053927
971,-0.5109058434941592,-0.39733245982068144,0.03264278989604701,-0.16842097054685165
972,-0.3969463364517801,-0.23867572180307955,-0.13423536106609485,-0.2656642041132968
973,-0.43854508123654234,-0.10997279972722936,-0.07913290165800826,0.20102431278581828
974,-0.8293006942664368,0.5505488744696837,-0.04348411350626179,-0.14896825197617952
975,-0.9151388595368031,-0.18638589606350697,0.06140006640726809,0.08325122651299036
976,-0.7067592984498641,-0.1914064695216441,-0.2382922068059545,-0.25042769191419234
977,-0.5763567085951401,0.4560103699068129,0.08248007714764403,0.0696642788769324
978,-0.309121455781026,-0.04038573672202334,-0.024714002856802624,0.3088300616537035
979,-0.8303100619806941,0.07807529458346615,0.10705959102824959,-0.25533362132633497
980,-1.095108599453406,0.27366965269149207,0.3041542580073319,-0.6134145002972191
981,-0.7507698307352365,0.001324944588286438,-0.038713999586900034,0.13506200699246995
982,-0.7850877335000833,0.025695727423242925,0.1932982691500407,-0.3461474517861571
983,-0.5958564940881649,-0.035884649876058626,0.0634523154068172,0.4496818304085797
984,-0.5117652162018006,-0.0033583752109486165,0.10181225301206842,-0.17055967021629753
985,-0.6179898689891008,-0.2411829012414568,0.08577239292773119,0.11888591617104378
986,-1.1756320238636813,0.15684676423387195,0.26234526080753645,0.1841367025034446
987,-0.6090996778499568,0.2758457930523499,-0.03952160396009544,-0.10141918888511615
988,-0.2716633604205288,0.18856306701207246,-0.2909799296585312,0.10265588592080954
989,-0.3174502302468975,-0.29878378571390357,0.11561944353625946,0.25916541791429026
990,-0.228968549773015,-0.12200163946970845,-0.034450230690505186,-0.14492330558585634
991,-0.5461312523834428,0.21600970351544688,0.30303730110338173,0.14025520617029058
992,-0.6696730355743101,0.017901951387661024,0.22855104912743077,-0.26002312937351546
993,-1.2651289783930022,-0.03501561328555069,0.2892798823030304,-0.04363119359648371
994,-1.052129393749647,-0.35170135038711525,0.22922716120907535,0.04277348213725851
995,-0.7840325720384412,-0.18023026287579438,0.11723040366312351,0.06590968846986786
996,-0.6995338883167499,0.29492997929010173,-0.29700192711992324,-0.2817428852550624
997,-0.40008236973614053,-0.25993604840168916,0.25915138185039743,0.4945389700588362
998,-0.4853995912186832,0.22640040041005666,-0.0778445997178244,0.11486321184412569
999,-0.5449948580587741,0.42972946985006605,-0.07718895674116165,-0.04343860120121749
